rdtimestamp,soiltemp,soilhum,airtemp,airhum
1735870500,5.39,53.59,4.07,100.0
1735871400,5.3,56.07,4.1,100.0
1735872300,5.42,54.12,4.23,100.0
1735873200,5.35,54.99,4.23,100.0
1735874100,5.46,54.48,4.17,100.0
1735875000,5.39,54.74,4.13,100.0
1735875900,5.49,54.51,4.2,100.0
1735876800,5.41,54.83,4.27,100.0
1735877700,5.5,54.4,4.4,100.0
1735878600,5.42,54.89,4.27,100.0
1735879500,5.49,54.89,4.2,100.0
1735880400,5.42,54.95,4.23,100.0
1735881300,5.52,53.29,4.3,100.0
1735882200,5.45,54.91,4.3,100.0
1735883100,5.53,55.06,4.43,100.0
1735884000,5.49,54.36,4.43,100.0
1735884900,5.53,55.16,4.47,100.0
1735885800,5.49,54.29,4.43,100.0
1735886700,5.54,55.2,4.33,100.0
1735887600,5.51,54.22,4.37,100.0
1735888500,5.57,54.88,4.5,100.0
1735889400,5.53,54.2,4.53,100.0
1735890300,5.6,54.95,4.7,100.0
1735891200,5.57,54.38,4.83,100.0
1735892100,5.64,54.78,5.07,100.0
1735893000,5.64,53.1,5.13,100.0
1735893900,5.69,55.89,5.27,100.0
1735894800,5.71,52.67,5.37,100.0
1735895700,5.73,56.02,5.4,100.0
1735896600,5.75,53.44,5.47,98.5
1735897500,5.78,55.99,5.43,98.5
1735898400,5.81,53.73,5.5,97.17
1735899300,5.76,55.69,5.73,96.17
1735900200,5.85,52.61,6.17,95.33
1735901100,5.84,55.74,7.1,91.25
1735902000,6.0,52.85,7.73,88.33
1735902900,5.97,55.67,8.57,85.67
1735903800,6.17,52.62,8.93,83.67
1735904700,6.11,55.7,9.3,83.5
1735905600,6.32,53.5,9.6,81.17
1735906500,6.22,55.78,9.77,81.67
1735907400,6.44,53.31,9.7,81.83
1735908300,6.32,55.6,9.57,82.17
1735909200,6.52,53.64,9.97,81.0
1735910100,6.38,55.73,9.7,82.5
1735911000,6.56,53.25,9.67,82.5
1735911900,6.4,55.48,9.03,84.17
1735912800,6.55,53.36,9.57,82.83
1735913700,6.39,55.73,9.3,82.83
1735914600,6.51,53.35,9.43,81.83
1735915500,6.37,55.94,8.6,83.83
1735916400,6.42,53.25,8.07,84.67
1735917300,6.26,55.88,6.97,88.33
1735918200,6.2,54.25,6.17,90.5
1735919100,6.17,54.62,5.2,93.5
1735920000,5.95,54.19,4.1,95.0
1735920900,5.92,54.69,3.5,97.67
1735921800,5.66,54.17,3.23,99.83
1735922700,5.67,54.93,2.97,100.0
1735923600,5.43,54.27,2.87,100.0
1735924500,5.47,54.66,2.53,100.0
1735925400,5.26,54.18,2.27,100.0
1735926300,5.29,54.76,1.97,100.0
1735927200,5.12,54.13,1.4,100.0
1735928100,5.15,54.98,1.07,100.0
1735929000,5.07,54.89,0.87,100.0
1735929900,4.91,54.07,0.87,100.0
1735930800,4.97,54.63,0.7,100.0
1735931700,4.85,54.3,0.77,100.0
1735932600,4.93,54.83,0.7,100.0
1735933500,4.82,53.96,0.9,100.0
1735934400,4.91,54.8,1.0,100.0
1735935300,4.8,54.21,1.13,100.0
1735936200,4.92,54.8,1.2,100.0
1735937100,4.83,54.62,1.4,100.0
1735938000,4.97,54.98,1.63,100.0
1735938900,4.88,53.03,1.87,100.0
1735939800,5.0,55.83,1.97,100.0
1735940700,4.92,53.07,2.23,100.0
1735941600,5.05,55.73,2.43,100.0
1735942500,4.98,53.13,2.73,100.0
1735943400,5.11,55.72,2.9,100.0
1735944300,5.11,52.61,2.97,100.0
1735945200,5.11,55.95,3.1,100.0
1735946100,5.18,52.68,3.27,100.0
1735947000,5.16,55.75,3.33,100.0
1735947900,5.24,53.19,3.53,100.0
1735948800,5.21,55.68,3.63,100.0
1735949700,5.3,51.85,3.73,100.0
1735950600,5.26,55.4,3.73,100.0
1735951500,5.35,51.1,3.73,100.0
1735952400,5.29,55.65,3.77,100.0
1735953300,5.36,53.21,3.83,100.0
1735954200,5.31,55.62,3.8,100.0
1735955100,5.38,53.83,3.87,100.0
1735956000,5.35,55.59,3.8,100.0
1735956900,5.42,53.32,3.77,100.0
1735957800,5.37,55.63,3.7,100.0
1735958700,5.43,53.46,3.73,100.0
1735959600,5.36,55.68,3.63,100.0
1735960500,5.47,53.33,3.6,100.0
1735961400,5.37,55.82,3.6,100.0
1735962300,5.49,53.29,3.5,100.0
1735963200,5.38,55.86,3.47,100.0
1735964100,5.47,54.15,3.43,100.0
1735965000,5.4,54.76,3.37,100.0
1735965900,5.46,54.08,3.37,100.0
1735966800,5.39,54.75,3.23,100.0
1735967700,5.44,54.1,3.17,100.0
1735968600,5.38,54.68,3.07,100.0
1735969500,5.4,54.2,2.87,100.0
1735970400,5.35,54.67,2.67,100.0
1735971300,5.35,54.18,2.5,100.0
1735972200,5.32,54.93,2.27,100.0
1735973100,5.3,54.32,2.17,100.0
1735974000,5.27,54.68,2.17,100.0
1735974900,5.3,54.97,2.27,100.0
1735975800,5.23,54.0,2.57,100.0
1735976700,5.3,54.75,2.77,100.0
1735977600,5.24,53.81,2.67,100.0
1735978500,5.29,54.87,2.67,100.0
1735979400,5.25,54.09,2.97,100.0
1735980300,5.32,54.75,3.23,99.83
1735981200,5.29,54.0,3.3,99.17
1735982100,5.37,54.66,3.57,96.5
1735983000,5.37,54.31,3.8,94.17
1735983900,5.44,54.62,4.27,92.67
1735984800,5.47,52.89,4.73,91.33
1735985700,5.56,55.94,4.9,87.5
1735986600,5.62,53.18,5.43,86.5
1735987500,5.7,55.66,5.93,82.67
1735988400,5.83,52.5,6.67,79.0
1735989300,5.83,55.79,6.87,76.0
1735990200,6.0,52.52,7.97,72.33
1735991100,5.97,55.94,7.4,71.33
1735992000,6.08,52.63,7.6,70.83
1735992900,6.05,55.55,7.67,69.83
1735993800,6.11,53.11,8.2,68.67
1735994700,6.08,55.36,8.87,66.67
1735995600,6.13,53.16,9.3,64.17
1735996500,6.09,55.64,8.97,66.0
1735997400,6.1,53.31,9.03,66.0
1735998300,6.07,55.35,9.5,64.17
1735999200,6.1,53.21,9.5,63.83
1736000100,6.02,55.46,9.3,64.83
1736001000,6.02,53.02,8.37,69.33
1736001900,5.96,55.21,7.8,72.17
1736002800,5.93,52.77,6.93,76.5
1736003700,5.83,55.62,6.33,76.67
1736004600,5.73,53.05,5.5,80.75
1736005500,5.61,56.1,4.57,84.5
1736006400,5.54,53.26,3.7,87.5
1736007300,5.43,55.71,3.57,89.17
1736008200,5.36,54.09,3.17,90.67
1736009100,5.39,54.71,3.33,92.67
1736010000,5.34,54.02,3.4,94.5
1736010900,5.35,54.83,3.5,94.67
1736011800,5.35,53.98,3.37,94.83
1736012700,5.32,54.42,3.3,95.5
1736013600,5.33,53.86,3.0,96.0
1736014500,5.3,54.6,2.93,96.5
1736015400,5.31,53.96,2.8,97.5
1736016300,5.26,54.5,2.73,97.5
1736017200,5.27,53.74,2.47,98.17
1736018100,5.21,54.72,2.43,98.83
1736019000,5.2,53.89,2.27,99.5
1736019900,5.16,54.61,2.37,99.67
1736020800,5.21,54.61,2.37,100.0
1736021700,5.07,54.0,2.5,100.0
1736022600,5.19,54.35,2.37,100.0
1736023500,5.05,53.93,2.63,100.0
1736024400,5.17,54.23,2.8,100.0
1736025300,5.05,54.01,3.03,99.5
1736026200,5.19,54.73,3.0,99.83
1736027100,5.08,53.98,3.1,100.0
1736028000,5.22,54.69,3.1,100.0
1736028900,5.13,52.75,3.17,100.0
1736029800,5.24,55.65,3.3,100.0
1736030700,5.18,52.82,3.3,99.33
1736031600,5.27,55.61,3.17,99.17
1736032500,5.21,52.97,3.07,99.17
1736033400,5.29,55.65,2.9,99.5
1736034300,5.27,52.32,2.8,99.67
1736035200,5.24,55.42,2.67,100.0
1736036100,5.24,52.52,2.8,100.0
1736037000,5.24,55.61,2.8,100.0
1736037900,5.27,52.49,2.87,100.0
1736038800,5.2,55.64,2.9,100.0
1736039700,5.27,52.96,3.03,100.0
1736040600,5.28,55.6,3.03,100.0
1736041500,5.29,52.94,3.13,100.0
1736042400,5.29,55.48,3.2,100.0
1736043300,5.3,52.76,3.2,100.0
1736044200,5.3,55.45,3.23,100.0
1736045100,5.34,53.73,3.23,100.0
1736046000,5.37,55.3,3.33,100.0
1736046900,5.32,53.08,3.33,100.0
1736047800,5.33,55.24,3.33,100.0
1736048700,5.32,53.09,3.37,100.0
1736049600,5.34,55.32,3.4,100.0
1736050500,5.32,53.02,3.4,100.0
1736051400,5.29,55.68,3.43,100.0
1736052300,5.37,53.1,3.43,100.0
1736053200,5.29,55.67,3.4,100.0
1736054100,5.36,53.99,3.43,100.0
1736055000,5.31,54.43,3.43,100.0
1736055900,5.36,54.02,3.5,100.0
1736056800,5.31,54.5,3.47,100.0
1736057700,5.34,54.05,3.47,100.0
1736058600,5.31,54.34,3.5,100.0
1736059500,5.36,53.52,3.5,100.0
1736060400,5.29,54.26,3.47,100.0
1736061300,5.33,54.18,3.57,100.0
1736062200,5.29,54.62,3.63,100.0
1736063100,5.35,53.75,3.77,100.0
1736064000,5.33,54.43,3.87,99.67
1736064900,5.4,53.73,4.0,99.33
1736065800,5.38,54.34,4.13,98.83
1736066700,5.46,54.4,4.37,98.5
1736067600,5.44,53.97,4.6,98.17
1736068500,5.55,54.35,4.73,97.83
1736069400,5.54,53.68,4.73,97.0
1736070300,5.59,54.55,4.77,96.83
1736071200,5.61,53.56,4.7,96.5
1736072100,5.64,54.77,4.87,96.67
1736073000,5.64,53.97,5.03,96.0
1736073900,5.69,54.8,5.17,96.0
1736074800,5.71,52.8,5.23,95.17
1736075700,5.75,55.53,5.2,94.83
1736076600,5.78,52.46,5.17,95.67
1736077500,5.81,55.53,5.0,96.83
1736078400,5.84,52.22,5.03,97.67
1736079300,5.81,55.7,5.0,98.17
1736080200,5.87,52.37,5.0,97.17
1736081100,5.84,55.5,5.1,96.67
1736082000,5.91,52.17,5.17,96.33
1736082900,5.89,54.68,5.2,96.17
1736083800,5.87,53.66,5.17,96.17
1736084700,5.93,53.42,5.1,95.83
1736085600,5.92,55.04,5.07,96.5
1736086500,5.95,53.14,5.13,96.5
1736087400,5.95,54.78,5.13,96.33
1736088300,5.96,53.39,5.13,96.5
1736089200,5.97,55.0,5.03,96.33
1736090100,5.99,52.86,4.97,97.17
1736091000,5.96,54.91,4.87,97.17
1736091900,5.97,53.69,4.9,97.83
1736092800,5.95,55.0,4.73,98.33
1736093700,5.96,53.39,4.77,98.67
1736094600,5.93,54.8,4.7,98.83
1736095500,5.92,53.31,4.7,99.17
1736096400,5.96,54.98,4.6,99.67
1736097300,5.92,53.4,4.63,99.88
1736098200,5.95,55.07,4.55,100.0
1736099100,5.91,53.55,4.6,100.0
1736100000,5.95,54.66,4.6,100.0
1736100900,5.92,53.21,4.55,100.0
1736101800,5.95,55.1,4.55,100.0
1736102700,5.91,53.25,4.53,100.0
1736103600,5.96,54.95,4.6,100.0
1736104500,5.91,54.64,4.53,100.0
1736105400,5.97,54.1,4.55,100.0
1736106300,5.9,54.42,4.4,100.0
1736107200,5.96,54.16,4.3,100.0
1736108100,5.89,54.35,4.33,100.0
1736109000,5.96,53.99,4.35,100.0
1736109900,5.9,54.86,4.25,100.0
1736110800,5.96,54.08,4.25,100.0
1736111700,5.88,54.42,4.2,100.0
1736112600,5.95,54.78,4.35,100.0
1736113500,5.89,53.82,4.35,100.0
1736114400,5.95,54.71,4.4,100.0
1736115300,5.88,53.83,4.33,100.0
1736116200,5.93,54.55,4.25,100.0
1736117100,5.91,53.39,4.25,100.0
1736118000,5.89,54.6,4.25,100.0
1736118900,5.89,53.44,4.15,100.0
1736119800,5.87,54.94,4.05,100.0
1736120700,5.86,53.4,4.05,99.88
1736121600,5.84,55.88,3.95,98.75
1736122500,5.83,53.35,4.0,98.25
1736123400,5.83,54.02,4.0,98.0
1736124300,5.79,54.94,3.9,98.5
1736125200,5.81,53.87,3.95,98.5
1736126100,5.78,54.79,3.93,99.0
1736127000,5.8,53.8,3.85,99.75
1736127900,5.79,54.57,4.0,99.75
1736128800,5.8,53.67,3.95,98.75
1736129700,5.77,54.56,3.9,97.0
1736130600,5.8,53.46,3.9,96.75
1736131500,5.76,55.03,3.83,95.63
1736132400,5.79,53.37,3.75,95.5
1736133300,5.75,54.99,3.65,95.0
1736134200,5.78,54.56,3.6,95.75
1736135100,5.75,54.94,3.63,94.63
1736136000,5.77,53.7,3.6,95.75
1736136900,5.74,55.12,3.55,97.0
1736137800,5.77,53.38,3.5,96.75
1736138700,5.72,54.97,3.55,95.5
1736139600,5.75,53.67,3.55,95.0
1736140500,5.69,54.99,3.48,95.75
1736141400,5.7,53.38,3.4,95.5
1736142300,5.71,54.74,3.48,93.88
1736143200,5.69,53.21,3.55,93.0
1736144100,5.7,54.97,3.55,92.25
1736145000,5.66,53.54,3.5,93.25
1736145900,5.67,54.78,3.5,94.13
1736146800,5.65,53.55,3.55,95.0
1736147700,5.65,54.93,3.65,96.5
1736148600,5.64,53.47,3.65,94.75
1736149500,5.68,54.68,3.78,96.0
1736150400,5.64,54.4,3.9,94.25
1736151300,5.72,54.21,4.08,94.25
1736152200,5.68,54.34,4.3,93.75
1736153100,5.76,54.16,4.45,91.38
1736154000,5.74,54.33,4.7,88.75
1736154900,5.84,54.31,4.9,90.63
1736155800,5.8,54.13,5.0,88.75
1736156700,5.89,54.3,5.18,88.5
1736157600,5.87,54.54,5.4,87.75
1736158500,5.94,54.38,5.43,86.63
1736159400,5.93,53.66,5.55,86.5
1736160300,6.0,54.51,5.95,85.0
1736161200,6.01,53.53,5.95,86.25
1736162100,6.07,54.54,6.05,85.88
1736163000,6.12,53.37,6.25,86.75
1736163900,6.14,54.69,6.8,86.38
1736164800,6.27,53.27,7.1,82.5
1736165700,6.29,54.8,7.13,83.25
1736166600,6.38,53.09,7.25,82.5
1736167500,6.39,54.65,7.23,82.5
1736168400,6.46,53.12,7.2,83.25
1736169300,6.48,53.67,7.3,83.5
1736170200,6.48,54.27,7.15,83.75
1736171100,6.52,53.63,7.13,85.13
1736172000,6.51,54.59,7.05,86.5
1736172900,6.53,53.73,6.95,87.5
1736173800,6.52,54.35,6.75,88.0
1736174700,6.53,53.99,6.73,88.13
1736175600,6.5,54.31,6.55,87.75
1736176500,6.52,53.32,6.43,88.0
1736177400,6.47,54.92,6.25,88.5
1736178300,6.5,53.36,6.08,89.88
1736179200,6.44,54.71,5.95,90.5
1736180100,6.46,53.29,5.85,91.25
1736181000,6.41,55.0,5.85,92.5
1736181900,6.43,53.22,5.78,93.0
1736182800,6.37,54.88,5.7,93.5
1736183700,6.39,53.37,5.75,94.75
1736184600,6.35,54.93,5.75,95.25
1736185500,6.37,53.57,5.78,95.63
1736186400,6.34,54.9,5.85,95.75
1736187300,6.35,52.99,5.73,96.13
1736188200,6.36,54.86,5.75,96.5
1736189100,6.35,53.15,5.83,96.63
1736190000,6.37,54.81,5.8,97.75
1736190900,6.35,53.4,5.75,98.63
1736191800,6.37,54.73,5.75,99.0
1736192700,6.36,53.31,5.65,99.63
1736193600,6.37,54.61,5.7,100.0
1736194500,6.36,53.0,5.6,100.0
1736195400,6.39,54.72,5.65,100.0
1736196300,6.35,54.4,5.58,100.0
1736197200,6.41,53.92,5.55,100.0
1736198100,6.35,54.43,5.63,100.0
1736199000,6.41,53.75,5.6,100.0
1736199900,6.36,54.37,5.6,100.0
1736200800,6.43,53.86,5.6,100.0
1736201700,6.37,54.57,5.65,100.0
1736202600,6.43,53.96,5.6,100.0
1736203500,6.37,54.27,5.63,100.0
1736204400,6.44,54.48,5.55,100.0
1736205300,6.4,53.79,5.53,100.0
1736206200,6.44,54.2,5.5,100.0
1736207100,6.44,53.01,5.55,100.0
1736208000,6.42,54.59,5.5,100.0
1736208900,6.43,53.48,5.5,100.0
1736209800,6.41,54.59,5.45,100.0
1736210700,6.42,53.15,5.55,100.0
1736211600,6.42,54.45,5.45,100.0
1736212500,6.42,53.06,5.45,100.0
1736213400,6.4,54.58,5.45,100.0
1736214300,6.41,52.98,5.4,100.0
1736215200,6.4,53.62,5.35,100.0
1736216100,6.37,54.51,5.38,100.0
1736217000,6.37,53.82,5.4,100.0
1736217900,6.37,54.37,5.35,100.0
1736218800,6.37,53.65,5.3,100.0
1736219700,6.37,54.4,5.35,100.0
1736220600,6.36,53.81,5.3,100.0
1736221500,6.35,54.26,5.35,100.0
1736222400,6.35,53.46,5.35,100.0
1736223300,6.32,54.68,5.33,100.0
1736224200,6.33,53.35,5.2,100.0
1736225100,6.28,54.6,5.25,100.0
1736226000,6.3,53.37,5.2,100.0
1736226900,6.24,54.95,5.03,100.0
1736227800,6.24,53.27,4.95,100.0
1736228700,6.2,54.62,4.85,100.0
1736229600,6.21,53.27,4.85,100.0
1736230500,6.14,54.7,4.75,100.0
1736231400,6.14,53.23,4.8,100.0
1736232300,6.16,54.74,4.75,100.0
1736233200,6.12,53.34,4.75,100.0
1736234100,6.14,54.9,4.73,100.0
1736235000,6.1,53.16,4.7,100.0
1736235900,6.13,54.74,4.75,100.0
1736236800,6.1,53.24,4.8,100.0
1736237700,6.14,54.69,4.85,100.0
1736238600,6.11,53.28,4.85,100.0
1736239500,6.15,54.75,4.95,100.0
1736240400,6.1,54.19,5.0,100.0
1736241300,6.15,53.79,5.0,100.0
1736242200,6.1,54.21,4.85,100.0
1736243100,6.14,54.05,4.85,100.0
1736244000,6.09,54.24,4.95,100.0
1736244900,6.14,53.89,5.0,100.0
1736245800,6.11,54.13,5.15,100.0
1736246700,6.17,53.89,5.13,100.0
1736247600,6.12,54.4,5.0,100.0
1736248500,6.15,53.99,5.0,100.0
1736249400,6.12,54.4,5.05,100.0
1736250300,6.18,54.67,5.15,100.0
1736251200,6.17,54.79,5.25,100.0
1736252100,6.22,57.32,5.48,100.0
1736253000,6.27,55.93,5.55,100.0
1736253900,6.3,58.13,5.7,100.0
1736254800,6.36,55.87,5.9,100.0
1736255700,6.36,57.96,6.0,100.0
1736256600,6.44,55.99,5.95,100.0
1736257500,6.42,57.95,6.1,100.0
1736258400,6.49,55.92,6.2,100.0
1736259300,6.48,56.78,6.25,100.0
1736260200,6.54,57.49,6.3,100.0
1736261100,6.52,56.8,6.03,100.0
1736262000,6.53,57.74,5.8,100.0
1736262900,6.47,56.83,5.6,100.0
1736263800,6.44,57.5,5.65,100.0
1736264700,6.41,56.82,5.53,100.0
1736265600,6.38,57.39,5.35,100.0
1736266500,6.34,56.73,5.3,100.0
1736267400,6.35,57.38,5.3,100.0
1736268300,6.33,56.61,5.4,100.0
1736269200,6.32,57.57,5.45,100.0
1736270100,6.33,56.91,5.38,100.0
1736271000,6.32,57.35,5.4,100.0
1736271900,6.33,56.65,5.38,100.0
1736272800,6.32,57.52,5.45,100.0
1736273700,6.34,57.0,5.5,100.0
1736274600,6.31,57.18,5.5,100.0
1736275500,6.34,56.7,5.53,99.88
1736276400,6.3,57.41,5.45,99.75
1736277300,6.31,56.25,5.5,99.75
1736278200,6.3,57.66,5.5,99.75
1736279100,6.27,56.17,5.38,100.0
1736280000,6.3,57.61,5.4,100.0
1736280900,6.25,56.03,5.3,100.0
1736281800,6.26,57.76,5.25,100.0
1736282700,6.23,56.17,5.25,99.75
1736283600,6.22,57.81,5.2,99.25
1736284500,6.2,56.2,5.18,99.75
1736285400,6.19,57.77,5.15,100.0
1736286300,6.15,57.37,5.08,100.0
1736287200,6.17,56.9,5.1,100.0
1736288100,6.12,57.34,5.05,100.0
1736289000,6.17,56.75,5.1,100.0
1736289900,6.12,58.78,5.17,100.0
1736290800,6.19,56.66,5.25,100.0
1736291700,6.12,57.32,5.33,100.0
1736292600,6.19,56.73,5.25,100.0
1736293500,6.14,57.28,5.18,100.0
1736294400,6.2,57.4,5.05,100.0
1736295300,6.13,56.25,5.03,100.0
1736296200,6.19,57.59,4.9,100.0
1736297100,6.14,55.84,4.8,100.0
1736298000,6.14,57.62,4.65,100.0
1736298900,6.11,55.69,4.63,100.0
1736299800,6.13,57.84,4.6,100.0
1736300700,6.1,55.73,4.6,100.0
1736301600,6.12,57.48,4.5,100.0
1736302500,6.09,56.07,4.5,100.0
1736303400,6.11,57.63,4.5,100.0
1736304300,6.08,55.61,4.43,100.0
1736305200,6.09,56.85,4.35,100.0
1736306100,6.09,57.05,4.23,100.0
1736307000,6.1,56.65,4.2,100.0
1736307900,6.09,57.13,4.23,100.0
1736308800,6.1,56.73,4.15,100.0
1736309700,6.15,56.55,4.18,100.0
1736310600,6.09,56.78,4.15,100.0
1736311500,6.14,57.9,4.1,100.0
1736312400,6.08,56.76,4.05,100.0
1736313300,6.07,56.96,4.08,100.0
1736314200,6.11,56.65,4.05,100.0
1736315100,6.06,57.03,4.08,100.0
1736316000,6.09,56.62,4.1,100.0
1736316900,6.05,57.18,4.13,100.0
1736317800,6.09,56.69,4.05,100.0
1736318700,6.06,57.04,4.15,100.0
1736319600,6.08,56.32,4.1,100.0
1736320500,6.06,57.17,4.2,100.0
1736321400,6.08,56.48,4.3,100.0
1736322300,6.05,57.11,4.35,100.0
1736323200,6.06,56.04,4.45,100.0
1736324100,6.13,57.37,4.53,100.0
1736325000,6.11,55.87,4.7,100.0
1736325900,6.17,57.54,4.78,100.0
1736326800,6.15,56.07,4.85,100.0
1736327700,6.21,57.39,4.88,100.0
1736328600,6.19,56.03,4.9,100.0
1736329500,6.24,57.33,4.9,100.0
1736330400,6.24,55.96,4.95,100.0
1736331300,6.28,57.63,5.0,100.0
1736332200,6.25,57.16,5.05,100.0
1736333100,6.31,56.72,5.08,100.0
1736334000,6.28,57.38,5.1,100.0
1736334900,6.32,56.55,5.1,100.0
1736335800,6.3,57.17,5.25,100.0
1736336700,6.34,56.49,5.25,100.0
1736337600,6.31,57.41,5.2,100.0
1736338500,6.36,55.5,5.33,100.0
1736339400,6.34,57.17,5.3,100.0
1736340300,6.37,57.13,5.3,100.0
1736341200,6.36,56.28,5.3,100.0
1736342100,6.38,57.13,5.23,100.0
1736343000,6.37,55.41,5.1,100.0
1736343900,6.37,57.29,5.25,100.0
1736344800,6.37,55.29,5.3,100.0
1736345700,6.38,57.54,5.38,100.0
1736346600,6.37,55.88,5.35,100.0
1736347500,6.38,57.47,5.5,100.0
1736348400,6.41,55.73,5.5,100.0
1736349300,6.4,57.57,5.45,100.0
1736350200,6.41,55.68,5.4,100.0
1736351100,6.39,56.36,5.35,100.0
1736352000,6.43,57.05,5.4,100.0
1736352900,6.42,56.6,5.38,100.0
1736353800,6.45,56.94,5.35,100.0
1736354700,6.44,56.45,5.33,100.0
1736355600,6.47,56.99,5.35,100.0
1736356500,6.46,56.66,5.33,100.0
1736357400,6.48,57.06,5.35,100.0
1736358300,6.47,56.82,5.35,100.0
1736359200,6.49,57.03,5.25,100.0
1736360100,6.48,56.24,5.35,100.0
1736361000,6.47,57.2,5.45,100.0
1736361900,6.48,56.63,5.4,100.0
1736362800,6.49,57.04,5.35,100.0
1736363700,6.49,56.29,5.43,100.0
1736364600,6.5,57.06,5.35,100.0
1736365500,6.5,56.1,5.38,100.0
1736366400,6.5,57.07,5.4,100.0
1736367300,6.49,56.16,5.35,100.0
1736368200,6.53,57.15,5.4,100.0
1736369100,6.5,56.01,5.43,100.0
1736370000,6.54,57.32,5.45,100.0
1736370900,6.51,55.95,5.45,100.0
1736371800,6.53,58.2,5.5,100.0
1736372700,6.53,55.72,5.53,100.0
1736373600,6.56,57.29,5.5,100.0
1736374500,6.53,55.87,5.58,100.0
1736375400,6.57,57.13,5.65,100.0
1736376300,6.53,57.18,5.68,100.0
1736377200,6.6,56.3,5.75,100.0
1736378100,6.53,57.19,5.93,100.0
1736379000,6.6,56.43,5.95,100.0
1736379900,6.58,56.44,6.05,100.0
1736380800,6.62,56.33,6.05,100.0
1736381700,6.57,57.06,6.05,100.0
1736382600,6.64,56.28,6.1,100.0
1736383500,6.59,57.43,6.18,100.0
1736384400,6.66,56.53,6.3,100.0
1736385300,6.62,57.14,6.25,100.0
1736386200,6.67,57.19,6.2,100.0
1736387100,6.67,56.27,6.3,100.0
1736388000,6.68,57.3,6.35,100.0
1736388900,6.73,55.58,6.33,100.0
1736389800,6.69,57.19,6.45,100.0
1736390700,6.74,55.52,6.38,100.0
1736391600,6.7,57.23,6.45,100.0
1736392500,6.77,55.6,6.55,100.0
1736393400,6.72,57.31,6.55,100.0
1736394300,6.78,55.92,6.48,100.0
1736395200,6.74,56.34,6.55,100.0
1736396100,6.78,56.81,6.53,100.0
1736397000,6.76,56.73,6.5,100.0
1736397900,6.81,57.04,6.55,100.0
1736398800,6.78,56.38,6.6,100.0
1736399700,6.83,56.83,6.63,100.0
1736400600,6.8,56.37,6.7,100.0
1736401500,6.85,56.94,6.7,100.0
1736402400,6.83,56.38,6.75,100.0
1736403300,6.87,56.93,6.73,100.0
1736404200,6.84,56.34,6.65,100.0
1736405100,6.87,58.09,6.78,100.0
1736406000,6.87,56.34,6.8,100.0
1736406900,6.91,57.98,6.9,100.0
1736407800,6.89,59.27,7.0,100.0
1736408700,6.95,62.55,7.25,100.0
1736409600,6.96,63.31,7.25,100.0
1736410500,7.01,63.4,6.98,100.0
1736411400,6.97,63.0,6.8,100.0
1736412300,7.01,62.94,6.8,100.0
1736413200,6.98,62.73,6.8,100.0
1736414100,7.02,63.05,6.75,100.0
1736415000,6.99,61.76,6.65,100.0
1736415900,7.03,62.49,6.68,100.0
1736416800,7.01,62.02,6.65,100.0
1736417700,7.06,62.55,6.73,100.0
1736418600,7.03,61.86,6.65,100.0
1736419500,7.08,62.06,6.63,100.0
1736420400,7.08,61.37,6.9,100.0
1736421300,7.2,62.04,7.28,100.0
1736422200,7.2,62.11,7.3,100.0
1736423100,7.28,62.3,7.43,100.0
1736424000,7.33,61.57,7.8,100.0
1736424900,7.44,61.01,7.65,100.0
1736425800,7.4,61.63,7.4,100.0
1736426700,7.44,60.91,7.38,100.0
1736427600,7.39,61.45,7.65,100.0
1736428500,7.51,60.83,8.18,100.0
1736429400,7.53,61.35,8.5,100.0
1736430300,7.65,60.67,8.3,100.0
1736431200,7.63,61.26,8.0,100.0
1736432100,7.63,61.38,8.0,100.0
1736433000,7.72,59.44,8.15,100.0
1736433900,7.63,61.4,8.13,100.0
1736434800,7.71,59.39,7.95,100.0
1736435700,7.6,61.44,7.78,100.0
1736436600,7.67,59.42,7.65,100.0
1736437500,7.57,61.27,7.4,100.0
1736438400,7.6,58.89,7.1,100.0
1736439300,7.5,61.04,7.03,100.0
1736440200,7.51,59.2,6.9,100.0
1736441100,7.41,60.95,6.88,100.0
1736442000,7.44,60.2,6.8,100.0
1736442900,7.38,60.1,6.7,100.0
1736443800,7.38,60.24,6.65,100.0
1736444700,7.33,60.0,6.6,100.0
1736445600,7.34,60.33,6.5,100.0
1736446500,7.29,60.09,6.45,100.0
1736447400,7.3,60.05,6.45,100.0
1736448300,7.27,59.72,6.28,100.0
1736449200,7.26,60.21,6.05,100.0
1736450100,7.22,59.85,5.58,100.0
1736451000,7.17,60.03,5.35,100.0
1736451900,7.13,59.48,5.33,100.0
1736452800,7.05,60.23,5.3,100.0
1736453700,7.05,59.69,4.93,100.0
1736454600,6.95,60.02,5.1,100.0
1736455500,6.95,59.77,4.93,100.0
1736456400,6.85,60.08,5.05,100.0
1736457300,6.87,59.68,5.35,100.0
1736458200,6.82,60.08,5.75,100.0
1736459100,6.8,59.3,5.93,100.0
1736460000,6.87,60.18,6.1,100.0
1736460900,6.82,59.4,6.1,100.0
1736461800,6.86,60.17,5.75,100.0
1736462700,6.8,59.12,5.7,100.0
1736463600,6.81,59.95,5.55,100.0
1736464500,6.74,59.02,5.28,100.0
1736465400,6.74,60.02,5.05,100.0
1736466300,6.65,59.89,5.03,100.0
1736467200,6.68,59.17,4.95,100.0
1736468100,6.56,59.97,4.65,100.0
